OrderID,OrderDate,CustomerID,CustomerName,City,Country,SalesChannel,PaymentMethod,Category,SubCategory,Product,Quantity,UnitPrice,CostPerUnit,TotalSales,TotalCost,Profit
ORD106802,2023-12-06,CUST1310,Liam Johnson,Manchester,UK,Store,Bank Transfer,Beauty,Perfume,Body Spray,5,17.33,12.17,86.65,60.85,25.8
ORD106803,2023-05-09,CUST2816,David Walker,Glasgow,UK,Store,PayPal,Sports,Football,Football Ball,7,190.3,115.83,1332.1,810.81,521.29
ORD106804,2023-08-27,CUST2561,Emma Walker,Bristol,UK,Store,PayPal,Sports,Running,Running Shoes,2,149.54,90.51,299.08,181.02,118.06
ORD106805,2023-02-27,CUST1176,Sara Johnson,Edinburgh,UK,Store,Card,Books,Education,Math Workbook,6,15.67,8.78,94.02,52.68,41.34
ORD106806,2023-07-17,CUST2598,Ali Johnson,Leeds,UK,Online,PayPal,Electronics,Headphones,Anker Soundcore,2,671.07,387.35,1342.14,774.7,567.44
ORD106807,2023-07-30,CUST2452,Sara Brown,Glasgow,UK,Store,Bank Transfer,Home & Kitchen,Chair,Office Chair,10,99.28,79.39,992.8,793.9,198.9
ORD106808,2023-02-14,CUST2096,Emma Martin,Bristol,UK,Store,PayPal,Clothing,Sweater,Wool Sweater,5,46.0,28.83,230.0,144.15,85.85
ORD106809,2023-04-07,CUST1846,David Johnson,London,UK,Online,Cash,Beauty,Skincare,Serum,4,79.25,48.41,317.0,193.64,123.36
ORD106810,2023-10-06,CUST2190,Ali Brown,Glasgow,UK,Store,PayPal,Sports,Running,Running Shorts,10,79.57,59.54,795.7,595.4,200.3
ORD106811,2023-01-23,CUST2248,David Taylor,Edinburgh,UK,Store,Bank Transfer,Electronics,Tablet,iPad 10.2,5,304.59,173.66,1522.95,868.3,654.65
ORD106812,2023-12-01,CUST2600,Reza Martin,Glasgow,UK,Store,Cash,Sports,Running,Running Shorts,2,90.41,64.21,180.82,128.42,52.4
ORD106813,2023-02-13,CUST2604,Olivia Brown,Manchester,UK,Online,Card,Beauty,Skincare,Moisturiser,8,8.24,5.04,65.92,40.32,25.6
ORD106814,2023-01-27,CUST2975,Sara Martin,Bristol,UK,Online,PayPal,Electronics,Tablet,Lenovo Tab M10,8,329.3,188.84,2634.4,1510.72,1123.68
ORD106815,2023-10-09,CUST1008,Liam Martin,Birmingham,UK,Online,PayPal,Electronics,Headphones,JBL Tune 510,6,551.09,323.49,3306.54,1940.94,1365.6
ORD106816,2023-04-07,CUST1235,Liam Walker,London,UK,Store,PayPal,Beauty,Nailcare,Nail Kit,3,50.5,32.89,151.5,98.67,52.83
ORD106817,2023-02-05,CUST1709,Emma Lee,Southampton,UK,Store,Card,Clothing,T-Shirt,Sports T-Shirt,4,33.89,19.66,135.56,78.64,56.92
ORD106818,2023-04-19,CUST1923,Noah Wilson,Bristol,UK,Online,PayPal,Home & Kitchen,Bedding,Pillow Pack,1,67.77,35.04,67.77,35.04,32.73
ORD106819,2023-02-24,CUST1684,John Johnson,London,UK,Store,PayPal,Books,Children,Kids Story Book,9,26.67,18.72,240.03,168.48,71.55
ORD106820,2023-07-11,CUST1793,Liam Johnson,Edinburgh,UK,Online,PayPal,Books,Children,Activity Book,10,10.81,7.4,108.1,74.0,34.1
ORD106821,2023-08-07,CUST2051,Noah Lee,Glasgow,UK,Online,Card,Home & Kitchen,Cookware,Steel Pot,5,294.98,154.07,1474.9,770.35,704.55
ORD106822,2023-07-04,CUST1807,John Smith,Leeds,UK,Store,Bank Transfer,Sports,Yoga,Yoga Strap,8,103.17,74.27,825.36,594.16,231.2
ORD106823,2023-03-10,CUST2934,Mina Clark,Bristol,UK,Store,Cash,Beauty,Haircare,Shampoo,3,8.45,6.2,25.35,18.6,6.75
ORD106824,2023-11-13,CUST2669,Ali Lee,Southampton,UK,Online,Card,Books,Non-fiction,Biography,4,39.28,20.68,157.12,82.72,74.4
ORD106825,2023-05-10,CUST1026,Emma Taylor,Southampton,UK,Store,Card,Electronics,Smartphone,Nokia G22,4,672.01,412.33,2688.04,1649.32,1038.72
ORD106826,2023-02-24,CUST1549,Liam Lee,Birmingham,UK,Online,Cash,Clothing,T-Shirt,Graphic Tee,8,25.85,16.75,206.8,134.0,72.8
ORD106827,2023-04-07,CUST2219,Liam Smith,Manchester,UK,Online,Card,Electronics,Smartwatch,Fitbit Versa 3,9,131.49,86.34,1183.41,777.06,406.35
ORD106828,2023-12-02,CUST2226,Reza Clark,Leeds,UK,Online,Cash,Beauty,Skincare,Moisturiser,3,6.45,4.63,19.35,13.89,5.46
ORD106829,2023-03-28,CUST1084,Reza Taylor,Edinburgh,UK,Online,Bank Transfer,Clothing,Jacket,Puffer Jacket,7,63.68,40.61,445.76,284.27,161.49
ORD106830,2023-10-21,CUST2855,Liam Clark,Glasgow,UK,Store,PayPal,Electronics,Tablet,Galaxy Tab A9,9,221.26,134.61,1991.34,1211.49,779.85
ORD106831,2023-04-29,CUST2053,Mina Walker,Southampton,UK,Online,PayPal,Books,Education,Math Workbook,2,11.37,8.19,22.74,16.38,6.36
ORD106832,2023-07-27,CUST1465,Reza Brown,Manchester,UK,Online,Cash,Home & Kitchen,Cookware,Non-stick Pan Set,4,75.73,51.88,302.92,207.52,95.4
ORD106833,2023-11-30,CUST2122,David Smith,Glasgow,UK,Store,Card,Books,Children,Activity Book,3,14.79,10.31,44.37,30.93,13.44
ORD106834,2023-06-03,CUST2922,Ali Taylor,Bristol,UK,Store,PayPal,Beauty,Haircare,Shampoo,8,45.53,28.55,364.24,228.4,135.84
ORD106835,2023-02-04,CUST2213,Reza Johnson,Manchester,UK,Store,Card,Sports,Cycling,Cycling Gloves,4,137.87,86.13,551.48,344.52,206.96
ORD106836,2023-03-20,CUST1011,Noah Lee,Birmingham,UK,Online,PayPal,Home & Kitchen,Vacuum Cleaner,Bagless Vacuum,9,249.98,179.71,2249.82,1617.39,632.43
ORD106837,2023-03-08,CUST2626,Reza Martin,Glasgow,UK,Store,Cash,Clothing,Jacket,Puffer Jacket,1,69.47,53.01,69.47,53.01,16.46
ORD106838,2023-12-09,CUST2012,Sara Brown,Southampton,UK,Online,PayPal,Beauty,Skincare,Serum,1,67.16,44.3,67.16,44.3,22.86
ORD106839,2023-02-03,CUST2053,Mina Brown,London,UK,Online,Card,Home & Kitchen,Chair,Dining Chair,4,39.17,26.24,156.68,104.96,51.72
ORD106840,2023-04-07,CUST2748,John Taylor,London,UK,Online,Card,Beauty,Skincare,Moisturiser,3,31.64,20.95,94.92,62.85,32.07
ORD106841,2023-06-18,CUST2061,Ali Brown,Manchester,UK,Store,PayPal,Electronics,Smartphone,Nokia G22,3,545.93,378.58,1637.79,1135.74,502.05
ORD106842,2023-06-18,CUST2876,Mina Wilson,Bristol,UK,Online,PayPal,Beauty,Skincare,Moisturiser,10,55.51,39.07,555.1,390.7,164.4
ORD106843,2023-05-31,CUST1571,Emma Jones,Edinburgh,UK,Online,Card,Clothing,Jeans,Regular Jeans,2,22.02,12.28,44.04,24.56,19.48
ORD106844,2023-03-12,CUST2317,Mina Brown,Birmingham,UK,Online,PayPal,Beauty,Skincare,Serum,10,52.29,32.55,522.9,325.5,197.4
ORD106845,2023-01-03,CUST2383,Olivia Johnson,Bristol,UK,Online,Cash,Home & Kitchen,Bedding,Duvet Set,10,233.6,125.55,2336.0,1255.5,1080.5
ORD106846,2023-11-10,CUST2678,Sara Martin,Southampton,UK,Store,PayPal,Electronics,Tablet,iPad 10.2,2,217.9,145.46,435.8,290.92,144.88
ORD106847,2023-02-01,CUST1913,Reza Johnson,Glasgow,UK,Online,PayPal,Clothing,Jacket,Puffer Jacket,8,65.08,37.74,520.64,301.92,218.72
ORD106848,2023-10-14,CUST1179,Ali Martin,Bristol,UK,Online,Cash,Books,Education,Language Book,1,19.29,9.85,19.29,9.85,9.44
ORD106849,2023-03-23,CUST1796,Olivia Lee,Glasgow,UK,Store,Card,Books,Children,Kids Story Book,8,6.3,3.33,50.4,26.64,23.76
ORD106850,2023-02-12,CUST2135,Mina Martin,London,UK,Online,PayPal,Clothing,T-Shirt,Graphic Tee,10,73.45,55.76,734.5,557.6,176.9
ORD106851,2023-04-15,CUST2765,Emma Martin,Bristol,UK,Store,Cash,Clothing,Sweater,Wool Sweater,3,38.62,19.7,115.86,59.1,56.76
ORD106852,2023-01-01,CUST2467,Mina Jones,Birmingham,UK,Online,PayPal,Beauty,Haircare,Shampoo,2,58.15,44.0,116.3,88.0,28.3
ORD106853,2023-03-02,CUST2044,Emma Brown,Manchester,UK,Store,PayPal,Home & Kitchen,Lamp,Desk Lamp,9,58.69,36.14,528.21,325.26,202.95
ORD106854,2023-09-27,CUST2168,David Brown,London,UK,Store,Cash,Home & Kitchen,Lamp,Desk Lamp,5,64.45,34.28,322.25,171.4,150.85
ORD106855,2023-06-29,CUST2522,Emma Johnson,Birmingham,UK,Store,Bank Transfer,Home & Kitchen,Chair,Office Chair,5,201.49,159.23,1007.45,796.15,211.3
ORD106856,2023-08-12,CUST2169,John Lee,Edinburgh,UK,Store,Cash,Electronics,Laptop,Dell Inspiron 15,6,568.28,452.04,3409.68,2712.24,697.44
ORD106857,2023-01-06,CUST1440,Liam Lee,Southampton,UK,Store,Card,Electronics,Smartwatch,Fitbit Versa 3,4,392.76,302.17,1571.04,1208.68,362.36
ORD106858,2023-04-13,CUST1886,Olivia Jones,Birmingham,UK,Store,Cash,Home & Kitchen,Vacuum Cleaner,Compact Vacuum,7,77.42,41.45,541.94,290.15,251.79
ORD106859,2023-01-10,CUST1420,David Martin,London,UK,Store,Cash,Clothing,T-Shirt,Graphic Tee,7,87.28,53.36,610.96,373.52,237.44
ORD106860,2023-03-12,CUST2339,Liam Smith,Southampton,UK,Online,Bank Transfer,Home & Kitchen,Lamp,Floor Lamp,9,108.95,76.42,980.55,687.78,292.77
ORD106861,2023-03-31,CUST2189,Mina Walker,Leeds,UK,Store,Cash,Electronics,Smartwatch,Apple Watch SE,6,320.11,215.04,1920.66,1290.24,630.42
ORD106862,2023-08-14,CUST2675,Reza Wilson,Leeds,UK,Online,Cash,Clothing,Dress,Evening Dress,1,42.94,31.57,42.94,31.57,11.37
ORD106863,2023-06-07,CUST2226,David Johnson,Edinburgh,UK,Online,Cash,Sports,Fitness,Yoga Mat,9,69.35,45.81,624.15,412.29,211.86
ORD106864,2023-08-16,CUST2519,David Clark,Leeds,UK,Online,Bank Transfer,Electronics,Smartphone,iPhone SE,10,96.69,71.31,966.9,713.1,253.8
ORD106865,2023-05-06,CUST2779,Sara Walker,Southampton,UK,Store,Card,Home & Kitchen,Vacuum Cleaner,Bagless Vacuum,9,193.69,108.02,1743.21,972.18,771.03
ORD106866,2023-07-28,CUST2648,Liam Lee,Glasgow,UK,Store,PayPal,Home & Kitchen,Vacuum Cleaner,Compact Vacuum,5,80.3,46.47,401.5,232.35,169.15
ORD106867,2023-04-07,CUST1467,Ali Wilson,Manchester,UK,Store,PayPal,Home & Kitchen,Lamp,Floor Lamp,7,181.43,120.56,1270.01,843.92,426.09
ORD106868,2023-03-15,CUST1712,Reza Martin,Leeds,UK,Online,Bank Transfer,Home & Kitchen,Cookware,Steel Pot,1,96.68,68.47,96.68,68.47,28.21
ORD106869,2023-04-25,CUST1384,Mina Smith,Southampton,UK,Store,Cash,Clothing,Dress,Casual Dress,4,107.79,55.3,431.16,221.2,209.96
ORD106870,2023-07-10,CUST1313,Mina Taylor,London,UK,Store,Cash,Home & Kitchen,Cookware,Non-stick Pan Set,10,136.82,92.77,1368.2,927.7,440.5
ORD106871,2023-06-19,CUST1770,Emma Jones,Birmingham,UK,Store,Cash,Clothing,T-Shirt,Basic Cotton Tee,4,74.51,37.69,298.04,150.76,147.28
ORD106872,2023-11-03,CUST2278,David Lee,Edinburgh,UK,Store,PayPal,Home & Kitchen,Bedding,Duvet Set,5,78.96,40.94,394.8,204.7,190.1
ORD106873,2023-07-23,CUST1958,Reza Lee,Glasgow,UK,Store,Card,Books,Fiction,Novel - Mystery,6,24.91,17.28,149.46,103.68,45.78
ORD106874,2023-02-25,CUST1916,Reza Taylor,Bristol,UK,Online,Cash,Sports,Fitness,Dumbbell Set,4,40.35,24.21,161.4,96.84,64.56
ORD106875,2023-07-27,CUST1022,John Lee,London,UK,Online,Bank Transfer,Electronics,Tablet,iPad 10.2,6,317.46,236.81,1904.76,1420.86,483.9
ORD106876,2023-02-10,CUST2928,Noah Smith,Edinburgh,UK,Store,Cash,Beauty,Skincare,Moisturiser,10,19.6,13.02,196.0,130.2,65.8
ORD106877,2023-02-01,CUST2781,John Lee,Birmingham,UK,Online,PayPal,Books,Education,Math Workbook,7,32.4,24.26,226.8,169.82,56.98
ORD106878,2023-01-15,CUST1338,Reza Brown,Manchester,UK,Online,Cash,Electronics,Smartphone,Pixel 7a,3,559.93,330.28,1679.79,990.84,688.95
ORD106879,2023-03-03,CUST2516,Emma Clark,Leeds,UK,Online,Bank Transfer,Clothing,Jeans,Slim Fit Jeans,9,100.54,72.66,904.86,653.94,250.92
ORD106880,2023-06-04,CUST1822,Ali Martin,London,UK,Store,Bank Transfer,Books,Children,Activity Book,8,29.66,15.43,237.28,123.44,113.84
ORD106881,2023-10-11,CUST2534,Ali Johnson,Southampton,UK,Store,Cash,Clothing,Dress,Evening Dress,1,14.76,10.46,14.76,10.46,4.3
ORD106882,2023-07-28,CUST1365,Ali Lee,Southampton,UK,Store,Bank Transfer,Books,Non-fiction,Self-help Book,2,38.07,27.87,76.14,55.74,20.4
ORD106883,2023-11-16,CUST2395,Sara Brown,Glasgow,UK,Store,Cash,Clothing,Sweater,Cotton Sweater,2,101.46,67.32,202.92,134.64,68.28
ORD106884,2023-07-06,CUST1914,David Brown,Southampton,UK,Store,PayPal,Books,Non-fiction,Self-help Book,10,15.66,11.01,156.6,110.1,46.5
ORD106885,2023-05-10,CUST2853,Liam Clark,Birmingham,UK,Store,PayPal,Beauty,Skincare,Moisturiser,9,58.4,41.03,525.6,369.27,156.33
ORD106886,2023-05-07,CUST2622,Emma Martin,London,UK,Store,Bank Transfer,Beauty,Skincare,Serum,9,76.0,46.37,684.0,417.33,266.67
ORD106887,2023-10-19,CUST2242,Sara Martin,Birmingham,UK,Online,PayPal,Home & Kitchen,Chair,Dining Chair,9,31.1,24.03,279.9,216.27,63.63
ORD106888,2023-04-24,CUST1474,Emma Lee,Glasgow,UK,Online,PayPal,Home & Kitchen,Vacuum Cleaner,Bagless Vacuum,1,64.94,46.06,64.94,46.06,18.88
ORD106889,2023-07-18,CUST2446,Sara Taylor,London,UK,Store,PayPal,Books,Fiction,Novel - Romance,7,35.56,21.09,248.92,147.63,101.29
ORD106890,2023-01-13,CUST2379,Emma Taylor,Glasgow,UK,Online,Bank Transfer,Home & Kitchen,Bedding,Duvet Set,3,252.52,151.42,757.56,454.26,303.3
ORD106891,2023-09-28,CUST2483,Ali Walker,Southampton,UK,Online,Card,Beauty,Perfume,Eau de Parfum,9,64.57,33.64,581.13,302.76,278.37
ORD106892,2023-03-30,CUST2526,Noah Clark,Leeds,UK,Online,Cash,Beauty,Nailcare,Nail Polish,8,54.14,38.07,433.12,304.56,128.56
ORD106893,2023-08-03,CUST1026,David Martin,Edinburgh,UK,Store,PayPal,Books,Comics,Manga Volume,3,22.2,15.68,66.6,47.04,19.56
ORD106894,2023-10-05,CUST1941,David Clark,Glasgow,UK,Online,PayPal,Electronics,Smartwatch,Apple Watch SE,1,744.69,536.29,744.69,536.29,208.4
ORD106895,2023-07-22,CUST1801,David Jones,London,UK,Store,Card,Home & Kitchen,Chair,Dining Chair,9,289.16,183.5,2602.44,1651.5,950.94
ORD106896,2023-03-15,CUST1800,Reza Lee,Glasgow,UK,Online,Bank Transfer,Electronics,Laptop,HP Pavilion 14,10,460.37,266.61,4603.7,2666.1,1937.6
ORD106897,2023-01-25,CUST1859,Olivia Lee,Glasgow,UK,Store,Card,Clothing,Jeans,Regular Jeans,1,118.42,61.17,118.42,61.17,57.25
ORD106898,2023-04-11,CUST2246,Ali Brown,Birmingham,UK,Online,Card,Sports,Running,Running Shoes,3,78.14,46.05,234.42,138.15,96.27
ORD106899,2023-06-25,CUST1863,Sara Johnson,Glasgow,UK,Store,PayPal,Home & Kitchen,Chair,Office Chair,6,128.22,99.41,769.32,596.46,172.86
ORD106900,2023-04-27,CUST1689,Liam Taylor,Birmingham,UK,Store,Card,Books,Non-fiction,Self-help Book,6,17.88,13.86,107.28,83.16,24.12
ORD106901,2023-06-15,CUST2171,Mina Clark,Southampton,UK,Online,Bank Transfer,Books,Non-fiction,Biography,10,19.82,14.99,198.2,149.9,48.3
ORD106902,2023-02-10,CUST2447,Liam Martin,Edinburgh,UK,Online,Card,Home & Kitchen,Cookware,Steel Pot,4,166.09,98.56,664.36,394.24,270.12
ORD106903,2023-12-10,CUST1738,Emma Smith,Manchester,UK,Store,Cash,Home & Kitchen,Cookware,Steel Pot,2,145.82,91.47,291.64,182.94,108.7
ORD106904,2023-04-30,CUST2374,Noah Taylor,Glasgow,UK,Online,PayPal,Books,Comics,Superhero Comic,10,14.1,8.28,141.0,82.8,58.2
ORD106905,2023-04-07,CUST2209,Sara Jones,Bristol,UK,Online,Bank Transfer,Sports,Cycling,Bike Helmet,6,45.43,27.29,272.58,163.74,108.84
ORD106906,2023-05-25,CUST1414,Noah Martin,Manchester,UK,Store,Bank Transfer,Home & Kitchen,Bedding,Pillow Pack,10,194.83,120.01,1948.3,1200.1,748.2
ORD106907,2023-08-04,CUST2829,David Smith,Glasgow,UK,Store,Cash,Clothing,Jacket,Denim Jacket,5,88.36,70.34,441.8,351.7,90.1
ORD106908,2023-08-17,CUST1981,Liam Johnson,Leeds,UK,Online,Card,Home & Kitchen,Lamp,Floor Lamp,6,125.59,80.23,753.54,481.38,272.16
ORD106909,2023-11-09,CUST1428,John Lee,Edinburgh,UK,Online,Cash,Beauty,Haircare,Conditioner,7,17.31,10.69,121.17,74.83,46.34
ORD106910,2023-05-10,CUST1040,David Taylor,London,UK,Store,PayPal,Home & Kitchen,Bedding,Pillow Pack,9,223.51,126.33,2011.59,1136.97,874.62
ORD106911,2023-12-18,CUST1904,Sara Clark,Southampton,UK,Online,PayPal,Home & Kitchen,Chair,Office Chair,7,70.98,43.5,496.86,304.5,192.36
ORD106912,2023-11-14,CUST2011,John Brown,London,UK,Store,Bank Transfer,Electronics,Headphones,Apple EarPods,4,669.43,459.96,2677.72,1839.84,837.88
ORD106913,2023-05-17,CUST2416,John Johnson,London,UK,Online,PayPal,Home & Kitchen,Cookware,Non-stick Pan Set,10,288.12,222.24,2881.2,2222.4,658.8
ORD106914,2023-11-20,CUST1702,Emma Smith,Edinburgh,UK,Online,Cash,Beauty,Skincare,Face Cleanser,5,16.34,8.38,81.7,41.9,39.8
ORD106915,2023-12-03,CUST1078,Noah Johnson,Glasgow,UK,Store,Card,Sports,Yoga,Yoga Block,6,85.83,56.36,514.98,338.16,176.82
ORD106916,2023-09-30,CUST1716,John Smith,Glasgow,UK,Store,Bank Transfer,Beauty,Perfume,Body Spray,9,43.67,23.59,393.03,212.31,180.72
ORD106917,2023-04-27,CUST2919,Liam Jones,Leeds,UK,Store,Cash,Clothing,Dress,Evening Dress,5,23.73,12.2,118.65,61.0,57.65
ORD106918,2023-11-02,CUST2813,David Smith,London,UK,Online,Card,Home & Kitchen,Vacuum Cleaner,Bagless Vacuum,5,258.24,202.54,1291.2,1012.7,278.5
ORD106919,2023-04-04,CUST2807,Olivia Lee,London,UK,Store,Bank Transfer,Beauty,Nailcare,Nail Polish,7,13.68,7.71,95.76,53.97,41.79
ORD106920,2023-06-17,CUST1543,Mina Brown,Glasgow,UK,Store,PayPal,Sports,Running,Running Shorts,2,27.07,20.66,54.14,41.32,12.82
ORD106921,2023-07-22,CUST2473,Ali Clark,London,UK,Store,Bank Transfer,Books,Education,Math Workbook,3,38.55,22.3,115.65,66.9,48.75
ORD106922,2023-12-07,CUST1473,Ali Brown,Southampton,UK,Store,Bank Transfer,Sports,Fitness,Dumbbell Set,2,67.68,41.2,135.36,82.4,52.96
ORD106923,2023-05-29,CUST2165,Reza Martin,Birmingham,UK,Online,Card,Electronics,Smartphone,Pixel 7a,10,441.77,311.33,4417.7,3113.3,1304.4
ORD106924,2023-07-02,CUST2274,Emma Taylor,Manchester,UK,Store,Bank Transfer,Electronics,Tablet,iPad 10.2,10,443.16,348.01,4431.6,3480.1,951.5
ORD106925,2023-06-01,CUST1293,David Martin,Bristol,UK,Online,Card,Home & Kitchen,Bedding,Pillow Pack,2,47.97,35.48,95.94,70.96,24.98
ORD106926,2023-03-15,CUST1609,Liam Wilson,Edinburgh,UK,Store,Bank Transfer,Books,Non-fiction,Self-help Book,3,16.71,10.25,50.13,30.75,19.38
ORD106927,2023-12-31,CUST1135,Olivia Walker,Edinburgh,UK,Store,Cash,Electronics,Smartphone,Nokia G22,6,590.36,459.78,3542.16,2758.68,783.48
ORD106928,2023-10-01,CUST1483,Noah Smith,Southampton,UK,Store,PayPal,Electronics,Smartwatch,Galaxy Watch 4,5,595.66,436.47,2978.3,2182.35,795.95
ORD106929,2023-02-11,CUST2812,Ali Johnson,London,UK,Store,Card,Clothing,Jeans,High Waist Jeans,5,92.59,55.21,462.95,276.05,186.9
ORD106930,2023-07-31,CUST2335,David Smith,Edinburgh,UK,Online,Bank Transfer,Books,Children,Activity Book,2,31.49,23.16,62.98,46.32,16.66
ORD106931,2023-04-11,CUST1813,Reza Walker,Southampton,UK,Store,Cash,Electronics,Tablet,Lenovo Tab M10,2,464.05,306.75,928.1,613.5,314.6
ORD106932,2023-02-14,CUST1554,Ali Lee,London,UK,Online,PayPal,Clothing,Dress,Casual Dress,1,93.57,69.72,93.57,69.72,23.85
ORD106933,2023-03-23,CUST2655,Olivia Jones,Bristol,UK,Online,Bank Transfer,Home & Kitchen,Cookware,Steel Pot,3,114.41,84.72,343.23,254.16,89.07
ORD106934,2023-01-17,CUST2755,David Taylor,Birmingham,UK,Online,Cash,Home & Kitchen,Vacuum Cleaner,Compact Vacuum,7,247.98,141.41,1735.86,989.87,745.99
ORD106935,2023-03-14,CUST1045,Emma Lee,Glasgow,UK,Store,Card,Books,Education,Math Workbook,5,30.09,16.73,150.45,83.65,66.8
ORD106936,2023-01-14,CUST2259,Sara Brown,London,UK,Online,Bank Transfer,Clothing,Jeans,Regular Jeans,7,20.24,13.61,141.68,95.27,46.41
ORD106937,2023-06-06,CUST2071,John Jones,London,UK,Online,Bank Transfer,Electronics,Laptop,Lenovo IdeaPad 3,9,734.23,374.93,6608.07,3374.37,3233.7
ORD106938,2023-08-11,CUST1197,Emma Jones,Glasgow,UK,Online,Bank Transfer,Clothing,Sweater,Cotton Sweater,6,100.92,65.79,605.52,394.74,210.78
ORD106939,2023-05-12,CUST1083,Mina Walker,London,UK,Store,Cash,Home & Kitchen,Vacuum Cleaner,Bagless Vacuum,2,261.05,196.58,522.1,393.16,128.94
ORD106940,2023-12-04,CUST1542,John Taylor,London,UK,Online,PayPal,Sports,Yoga,Yoga Strap,1,176.3,128.82,176.3,128.82,47.48
ORD106941,2023-02-16,CUST2184,Liam Clark,Southampton,UK,Store,Cash,Clothing,Jeans,Regular Jeans,1,102.73,56.79,102.73,56.79,45.94
ORD106942,2023-04-17,CUST2451,Olivia Wilson,London,UK,Store,Card,Electronics,Tablet,Lenovo Tab M10,10,298.77,171.12,2987.7,1711.2,1276.5
ORD106943,2023-04-18,CUST1070,Sara Johnson,Manchester,UK,Store,Card,Home & Kitchen,Chair,Dining Chair,9,227.88,124.44,2050.92,1119.96,930.96
ORD106944,2023-09-22,CUST1519,Liam Martin,Manchester,UK,Store,Card,Books,Children,Activity Book,6,11.38,8.69,68.28,52.14,16.14
ORD106945,2023-07-24,CUST2992,Mina Lee,Manchester,UK,Online,Bank Transfer,Home & Kitchen,Chair,Dining Chair,6,217.65,165.98,1305.9,995.88,310.02
ORD106946,2023-03-20,CUST1897,John Brown,Southampton,UK,Store,Cash,Books,Comics,Manga Volume,4,9.88,6.12,39.52,24.48,15.04
ORD106947,2023-06-04,CUST1912,John Clark,Manchester,UK,Store,Bank Transfer,Beauty,Nailcare,Nail Polish,2,26.24,13.2,52.48,26.4,26.08
ORD106948,2023-09-28,CUST2075,Sara Walker,Edinburgh,UK,Online,Bank Transfer,Clothing,Dress,Casual Dress,10,41.3,25.35,413.0,253.5,159.5
ORD106949,2023-09-04,CUST2068,Emma Brown,Birmingham,UK,Online,Card,Books,Fiction,Novel - Romance,3,8.23,5.51,24.69,16.53,8.16
ORD106950,2023-01-19,CUST1292,John Taylor,London,UK,Online,Card,Books,Children,Kids Story Book,3,18.41,9.46,55.23,28.38,26.85
ORD106951,2023-12-12,CUST1937,Sara Lee,Bristol,UK,Store,Bank Transfer,Beauty,Skincare,Serum,8,57.8,41.55,462.4,332.4,130.0
ORD106952,2023-01-26,CUST1811,Mina Smith,Southampton,UK,Store,Bank Transfer,Clothing,Jeans,Slim Fit Jeans,6,101.79,65.72,610.74,394.32,216.42
ORD106953,2023-08-05,CUST2488,Emma Brown,London,UK,Store,Cash,Books,Children,Kids Story Book,7,38.9,30.12,272.3,210.84,61.46
ORD106954,2023-06-03,CUST2908,John Taylor,Southampton,UK,Store,Bank Transfer,Clothing,Jeans,High Waist Jeans,9,70.65,44.76,635.85,402.84,233.01
ORD106955,2023-06-03,CUST2573,Noah Walker,Southampton,UK,Store,Bank Transfer,Clothing,Dress,Casual Dress,1,10.33,7.37,10.33,7.37,2.96
ORD106956,2023-06-23,CUST1866,David Jones,Southampton,UK,Online,Cash,Beauty,Haircare,Shampoo,2,47.37,37.01,94.74,74.02,20.72
ORD106957,2023-04-02,CUST1379,Mina Wilson,Edinburgh,UK,Online,PayPal,Beauty,Haircare,Conditioner,9,49.57,39.55,446.13,355.95,90.18
ORD106958,2023-12-04,CUST2006,Sara Johnson,Birmingham,UK,Store,Card,Books,Fiction,Novel - Romance,5,34.88,27.42,174.4,137.1,37.3
ORD106959,2023-06-30,CUST2766,Mina Jones,Leeds,UK,Online,Bank Transfer,Electronics,Headphones,Apple EarPods,4,315.92,172.11,1263.68,688.44,575.24
ORD106960,2023-05-11,CUST2501,Liam Taylor,Southampton,UK,Online,PayPal,Home & Kitchen,Bedding,Duvet Set,1,243.12,178.9,243.12,178.9,64.22
ORD106961,2023-10-25,CUST1261,Liam Martin,London,UK,Store,Bank Transfer,Electronics,Laptop,Acer Aspire 5,9,232.24,169.4,2090.16,1524.6,565.56
ORD106962,2023-10-02,CUST1579,Liam Lee,Edinburgh,UK,Store,Bank Transfer,Clothing,Sweater,Wool Sweater,9,74.02,39.44,666.18,354.96,311.22
ORD106963,2023-09-30,CUST2202,Liam Johnson,Glasgow,UK,Store,Card,Electronics,Smartphone,Pixel 7a,4,441.28,343.91,1765.12,1375.64,389.48
ORD106964,2023-03-17,CUST1356,Olivia Lee,Edinburgh,UK,Online,Bank Transfer,Electronics,Laptop,HP Pavilion 14,9,444.65,327.53,4001.85,2947.77,1054.08
ORD106965,2023-06-26,CUST2442,Noah Clark,Glasgow,UK,Online,Bank Transfer,Sports,Yoga,Yoga Block,10,15.49,11.13,154.9,111.3,43.6
ORD106966,2023-07-03,CUST1697,Sara Johnson,Southampton,UK,Online,Cash,Electronics,Tablet,Lenovo Tab M10,1,761.72,495.01,761.72,495.01,266.71
ORD106967,2023-11-15,CUST2976,David Johnson,London,UK,Store,Cash,Home & Kitchen,Bedding,Pillow Pack,5,114.56,79.5,572.8,397.5,175.3
ORD106968,2023-05-11,CUST2224,David Martin,Southampton,UK,Store,Card,Clothing,Sweater,Wool Sweater,1,110.79,61.27,110.79,61.27,49.52
